episode_id,root_path,episode_dir,step_records_path,step_records_sha256,step_records_size_bytes,json_status,manifest_path,manifest_sha256,task,state_id,suite,success,clean_status,schema_status,schema_note,tier,exclusion_reason,run_id,code_git_commit,cuda_visible_devices,command_sha256
05c2921772094a79,/data/liuyu/outputs,/data/liuyu/outputs/repro_black_bowl_strict_guard_20260511/zero_margin_guard_strict_state7_seed2,/data/liuyu/outputs/repro_black_bowl_strict_guard_20260511/zero_margin_guard_strict_state7_seed2/step_records.jsonl,d52b1f5a67cd8f5056ea7348dc5f50f1a0bf09d56ca627c91c02be349e926d48,592261,PASS,/data/liuyu/outputs/repro_black_bowl_strict_guard_20260511/zero_margin_guard_strict_state7_seed2/run_manifest.json,a8b8af1744559c451823cb5cfacb41eb08a0df4d0eb10fffe52ce664c54d4986,libero_spatial_black_bowl,7,libero_spatial,1,CLEAN,MISSING_FIELDS,"eef_x,eef_y,eef_z,eef_vx,eef_vy,eef_vz,action_dx,action_dy,action_dz",EXCLUDED_AUDIT_ONLY,SCHEMA_MISSING_FIELDS,zero_margin_guard_strict_state7_seed2,unknown,"6,7",98546243657908cf2b3e92780802d7a4dcea396f3cb9da6decc9ede9d2bf7524
b2fdd516bcce81b9,/data/liuyu/outputs,/data/liuyu/outputs/repro_black_bowl_strict_guard_20260511/zero_margin_guard_strict_state7_seed1_rerun01,/data/liuyu/outputs/repro_black_bowl_strict_guard_20260511/zero_margin_guard_strict_state7_seed1_rerun01/step_records.jsonl,4a861e7342ed3efd8124a4be65f803834dc784ba1e4ca9b6adb9f1edef235155,580319,PASS,/data/liuyu/outputs/repro_black_bowl_strict_guard_20260511/zero_margin_guard_strict_state7_seed1_rerun01/run_manifest.json,f511c65d31c848886e17c4f9697c0c0a1fdda9ea667f06563969aa8491460bff,libero_spatial_black_bowl,7,libero_spatial,1,CLEAN,MISSING_FIELDS,"eef_x,eef_y,eef_z,eef_vx,eef_vy,eef_vz,action_dx,action_dy,action_dz",EXCLUDED_AUDIT_ONLY,SCHEMA_MISSING_FIELDS,zero_margin_guard_strict_state7_seed1_rerun01,unknown,"0,1",4d2edecbd3a4283ae253d0f637130d33c9a68a7e248d5c5c41ffcbb8a4968de3
d9472d7c2d74c4bd,/data/liuyu/outputs,/data/liuyu/outputs/repro_black_bowl_strict_guard_20260511/oracle_guard_strict_state7_seed1,/data/liuyu/outputs/repro_black_bowl_strict_guard_20260511/oracle_guard_strict_state7_seed1/step_records.jsonl,,0,PASS,/data/liuyu/outputs/repro_black_bowl_strict_guard_20260511/oracle_guard_strict_state7_seed1/run_manifest.json,0cd34fd90ac7f04fc6056e3a921036d3f29b6ef8d5afd9509ebe21ac307c751b,libero_spatial_black_bowl,7,libero_spatial,0,ATTACK_OR_INTERVENTION,NO_RECORDS,no_records,EXCLUDED_AUDIT_ONLY,ATTACK_OR_INTERVENTION,oracle_guard_strict_state7_seed1,unknown,"6,7",c7ba05652c9fa6595a25f5d5d3df5782a663ae364c104e96f7d4ebc767aebaee
680d25c5e3b6f6a4,/data/liuyu/outputs,/data/liuyu/outputs/repro_black_bowl_strict_guard_20260511/vis_guard_strict_state7_seed3,/data/liuyu/outputs/repro_black_bowl_strict_guard_20260511/vis_guard_strict_state7_seed3/step_records.jsonl,5527097075ab5305d6f43317bbc8def588c27c0216b0f9f5374ae884dac0c0f4,585241,PASS,/data/liuyu/outputs/repro_black_bowl_strict_guard_20260511/vis_guard_strict_state7_seed3/run_manifest.json,63a25d979571554d36e89992315ecea031fd8727698b6962e47654d04c8c1a66,libero_spatial_black_bowl,7,libero_spatial,1,CLEAN,MISSING_FIELDS,"eef_x,eef_y,eef_z,eef_vx,eef_vy,eef_vz,action_dx,action_dy,action_dz",EXCLUDED_AUDIT_ONLY,SCHEMA_MISSING_FIELDS,vis_guard_strict_state7_seed3,unknown,"4,5",663f22aa82c8198f243c5cff6ee2ba6b1bdb64aef871d5a9ebf489fd26c08477
37d8ffbb7a2a518b,/data/liuyu/outputs,/data/liuyu/outputs/repro_black_bowl_strict_guard_20260511/vis_guard_strict_state7_seed1,/data/liuyu/outputs/repro_black_bowl_strict_guard_20260511/vis_guard_strict_state7_seed1/step_records.jsonl,d1c5668f89a2c8b05f08c577d734bf230b81d3ab33127411b9e97741f3d0ef10,579051,PASS,/data/liuyu/outputs/repro_black_bowl_strict_guard_20260511/vis_guard_strict_state7_seed1/run_manifest.json,0ca6d299ea9d5d46e4746c588ade6a2d463f1e4aece5a133fc5cdc855c859849,libero_spatial_black_bowl,7,libero_spatial,1,CLEAN,MISSING_FIELDS,"eef_x,eef_y,eef_z,eef_vx,eef_vy,eef_vz,action_dx,action_dy,action_dz",EXCLUDED_AUDIT_ONLY,SCHEMA_MISSING_FIELDS,vis_guard_strict_state7_seed1,unknown,"4,5",96f5a0a7688061ee3bc348199fbbefa474db9d7fcf57a0ed405b6eebb5540f82
596a4363be6057ff,/data/liuyu/outputs,/data/liuyu/outputs/repro_black_bowl_strict_guard_20260511/oracle_guard_strict_state7_seed1_rerun01,/data/liuyu/outputs/repro_black_bowl_strict_guard_20260511/oracle_guard_strict_state7_seed1_rerun01/step_records.jsonl,365d20b2a69650d3c10cb2c19019c5272fbcf79684f0108feb4cffef7a3305b0,572359,PASS,/data/liuyu/outputs/repro_black_bowl_strict_guard_20260511/oracle_guard_strict_state7_seed1_rerun01/run_manifest.json,8d0433de8d05c59ce270b429813b2d8791e14002aa8273fe9851648b6fa72a8b,libero_spatial_black_bowl,7,libero_spatial,1,CLEAN,MISSING_FIELDS,"eef_x,eef_y,eef_z,eef_vx,eef_vy,eef_vz,action_dx,action_dy,action_dz",EXCLUDED_AUDIT_ONLY,SCHEMA_MISSING_FIELDS,oracle_guard_strict_state7_seed1_rerun01,unknown,"0,1",054887517e925aaa367053e161b4cd57bdbbe7de633b46fa44517210a5eb280f
589570c89d8c9855,/data/liuyu/outputs,/data/liuyu/outputs/repro_black_bowl_strict_guard_20260511/zero_margin_guard_strict_state7_seed3_rerun01,/data/liuyu/outputs/repro_black_bowl_strict_guard_20260511/zero_margin_guard_strict_state7_seed3_rerun01/step_records.jsonl,d9de55976e4cdff0c2f907d3d28ba17c32dfb56e50f2cd6b365ebc25dd8ee565,592922,PASS,/data/liuyu/outputs/repro_black_bowl_strict_guard_20260511/zero_margin_guard_strict_state7_seed3_rerun01/run_manifest.json,505c873cdea7674627a583f613d4b92475d59441ba9839ea7f136141d3513a08,libero_spatial_black_bowl,7,libero_spatial,1,CLEAN,MISSING_FIELDS,"eef_x,eef_y,eef_z,eef_vx,eef_vy,eef_vz,action_dx,action_dy,action_dz",EXCLUDED_AUDIT_ONLY,SCHEMA_MISSING_FIELDS,zero_margin_guard_strict_state7_seed3_rerun01,unknown,"0,1",3a8366d82f12c1d6dc7826d82c7112ead900360653bb4e2488c4046dff4ecbce
f229c40189179978,/data/liuyu/outputs,/data/liuyu/outputs/repro_black_bowl_strict_guard_20260511/zero_margin_guard_strict_state7_seed5,/data/liuyu/outputs/repro_black_bowl_strict_guard_20260511/zero_margin_guard_strict_state7_seed5/step_records.jsonl,b0b36c1a8a513f4cb4db9e08c14ca1a2daf724606355e50480d58e85be2e7a75,579638,PASS,/data/liuyu/outputs/repro_black_bowl_strict_guard_20260511/zero_margin_guard_strict_state7_seed5/run_manifest.json,30ee09382b0b5d3eeaeba935c4b84b6d329eafe30de18ee4d1b8679e5bdb0acb,libero_spatial_black_bowl,7,libero_spatial,1,CLEAN,MISSING_FIELDS,"eef_x,eef_y,eef_z,eef_vx,eef_vy,eef_vz,action_dx,action_dy,action_dz",EXCLUDED_AUDIT_ONLY,SCHEMA_MISSING_FIELDS,zero_margin_guard_strict_state7_seed5,unknown,"4,5",7e2437362c5074f53a9dd3fb8375cb5afa8a118907c3572f14e8ff910f7cb0bb
98abe86a22fe8c12,/data/liuyu/outputs,/data/liuyu/outputs/libero_l1b_clean_only_20260521_gpu014526/runs/l1b_object_pick_up_the_ketchup_and_place_it_in_the_basket_state0_seed1_clean,/data/liuyu/outputs/libero_l1b_clean_only_20260521_gpu014526/runs/l1b_object_pick_up_the_ketchup_and_place_it_in_the_basket_state0_seed1_clean/step_records.jsonl,a9f83351625d1d823d50c841da2a34e9ec847d1afca0dde22c662fd128455975,2886907,PASS,/data/liuyu/outputs/libero_l1b_clean_only_20260521_gpu014526/runs/l1b_object_pick_up_the_ketchup_and_place_it_in_the_basket_state0_seed1_clean/run_manifest.json,0084e814a20515ee2a32fc59b8d9c28e262455d8426134497cfae734cdfb7a92,ketchup,0,libero_object,,CLEAN,MISSING_FIELDS,"eef_x,eef_y,eef_z,eef_vx,eef_vy,eef_vz,action_dx,action_dy,action_dz",EXCLUDED_AUDIT_ONLY,CLEAN_FAIL_OR_UNKNOWN_SUCCESS,l1b_object_pick_up_the_ketchup_and_place_it_in_the_basket_state0_seed1_clean,unknown,"4,5",a19f0ccf0aa25d1262a090400ec548c5bb4bf27c4a65838cd6d0f08022e10b9b
dc6a662502ed6032,/data/liuyu/outputs,/data/liuyu/outputs/libero_l1b_clean_only_20260521_gpu014526/runs/l1b_goal_put_the_wine_bottle_on_the_rack_state0_seed1_clean,/data/liuyu/outputs/libero_l1b_clean_only_20260521_gpu014526/runs/l1b_goal_put_the_wine_bottle_on_the_rack_state0_seed1_clean/step_records.jsonl,a47a4bdc6cd5f979fd887c7cb267b5950e90bd1c5d597ea0590df5f3c71320d8,1092100,PASS,/data/liuyu/outputs/libero_l1b_clean_only_20260521_gpu014526/runs/l1b_goal_put_the_wine_bottle_on_the_rack_state0_seed1_clean/run_manifest.json,a9e9e41ab1a6013a89b989e901b7d1a3894060e4f519c902704ea83a565ba2f6,goal_put_the_wine_bottle_on_the_rack,0,libero_goal,1,CLEAN,MISSING_FIELDS,"eef_x,eef_y,eef_z,eef_vx,eef_vy,eef_vz,action_dx,action_dy,action_dz",EXCLUDED_AUDIT_ONLY,SCHEMA_MISSING_FIELDS,l1b_goal_put_the_wine_bottle_on_the_rack_state0_seed1_clean,unknown,"4,5",e7c585936c785f98f06048c5d1edd873db8915299752f8ad4a8d5932d2f40db9
35bad5458860bed8,/data/liuyu/outputs,/data/liuyu/outputs/libero_l1b_clean_only_20260521_gpu014526/runs/l1b_goal_put_the_wine_bottle_on_top_of_the_cabinet_state0_seed1_clean,/data/liuyu/outputs/libero_l1b_clean_only_20260521_gpu014526/runs/l1b_goal_put_the_wine_bottle_on_top_of_the_cabinet_state0_seed1_clean/step_records.jsonl,7ec2ed305f403f25243e46ad77dec6a2508164a2a06e2d8eec1ff9e8090e991d,2901796,PASS,/data/liuyu/outputs/libero_l1b_clean_only_20260521_gpu014526/runs/l1b_goal_put_the_wine_bottle_on_top_of_the_cabinet_state0_seed1_clean/run_manifest.json,7b235cde929897a56d8d5b4f7f64db4eb9ea442bdde6dd1c57df559417dff6de,goal_put_the_wine_bottle_on_top_of_the_cabinet,0,libero_goal,,CLEAN,MISSING_FIELDS,"eef_x,eef_y,eef_z,eef_vx,eef_vy,eef_vz,action_dx,action_dy,action_dz",EXCLUDED_AUDIT_ONLY,CLEAN_FAIL_OR_UNKNOWN_SUCCESS,l1b_goal_put_the_wine_bottle_on_top_of_the_cabinet_state0_seed1_clean,unknown,"2,6",1ac1434e7cb4523c8a4008f41034067583f1f0a91327cb5166a0ccad93651b61
264885dd7218fe4b,/data/liuyu/outputs,/data/liuyu/outputs/libero_l1b_clean_only_20260521_gpu014526/runs/l1b_goal_put_the_bowl_on_top_of_the_cabinet_state0_seed1_clean,/data/liuyu/outputs/libero_l1b_clean_only_20260521_gpu014526/runs/l1b_goal_put_the_bowl_on_top_of_the_cabinet_state0_seed1_clean/step_records.jsonl,043a478133925e99732367d513c9eb2804609f9d4ca98064b0e9b1e6ca9d3c7b,653756,PASS,/data/liuyu/outputs/libero_l1b_clean_only_20260521_gpu014526/runs/l1b_goal_put_the_bowl_on_top_of_the_cabinet_state0_seed1_clean/run_manifest.json,5b519085d0fa08117852be23fe605d47026067c4c99058d0930220ebf88863f0,goal_put_the_bowl_on_top_of_the_cabinet,0,libero_goal,1,CLEAN,MISSING_FIELDS,"eef_x,eef_y,eef_z,eef_vx,eef_vy,eef_vz,action_dx,action_dy,action_dz",EXCLUDED_AUDIT_ONLY,SCHEMA_MISSING_FIELDS,l1b_goal_put_the_bowl_on_top_of_the_cabinet_state0_seed1_clean,unknown,"2,6",eb58b90efaf409667032c42c5698831988831f80ce4f79f19165efa420e5ae6f
c9ea51f2c93ce17b,/data/liuyu/outputs,/data/liuyu/outputs/libero_l1b_clean_only_20260521_gpu014526/runs/l1b_goal_put_the_cream_cheese_in_the_bowl_state0_seed1_clean,/data/liuyu/outputs/libero_l1b_clean_only_20260521_gpu014526/runs/l1b_goal_put_the_cream_cheese_in_the_bowl_state0_seed1_clean/step_records.jsonl,5029ff8ab33c28488f9110a7b43dae5029ef6e6829666dbbb9617d32cbb4a3b2,770348,PASS,/data/liuyu/outputs/libero_l1b_clean_only_20260521_gpu014526/runs/l1b_goal_put_the_cream_cheese_in_the_bowl_state0_seed1_clean/run_manifest.json,4578c4ac1c7f7143fd441f1774b40faa290b2ce2ba08e5f055508bad6789a689,cream_cheese,0,libero_goal,1,CLEAN,MISSING_FIELDS,"eef_x,eef_y,eef_z,eef_vx,eef_vy,eef_vz,action_dx,action_dy,action_dz",EXCLUDED_AUDIT_ONLY,SCHEMA_MISSING_FIELDS,l1b_goal_put_the_cream_cheese_in_the_bowl_state0_seed1_clean,unknown,"0,1",3aeead9aba48787ce063267ed8b2246858a16a58f44ceb4ee2bc68d9f7fe14a8
c92a3834919e8506,/data/liuyu/outputs,/data/liuyu/outputs/libero_l1b_clean_only_20260521_gpu014526/runs/l1b_object_pick_up_the_bbq_sauce_and_place_it_in_the_basket_state0_seed1_clean,/data/liuyu/outputs/libero_l1b_clean_only_20260521_gpu014526/runs/l1b_object_pick_up_the_bbq_sauce_and_place_it_in_the_basket_state0_seed1_clean/step_records.jsonl,9864623a8723cb73ba8e1dd544a6e748697cda5a095fc2165c68c4ecb418cf06,2903180,PASS,/data/liuyu/outputs/libero_l1b_clean_only_20260521_gpu014526/runs/l1b_object_pick_up_the_bbq_sauce_and_place_it_in_the_basket_state0_seed1_clean/run_manifest.json,5aadb228ef139d47ad404c282593ce6b87f424a19f9724646ab52e548edaa39f,bbq_sauce,0,libero_object,,CLEAN,MISSING_FIELDS,"eef_x,eef_y,eef_z,eef_vx,eef_vy,eef_vz,action_dx,action_dy,action_dz",EXCLUDED_AUDIT_ONLY,CLEAN_FAIL_OR_UNKNOWN_SUCCESS,l1b_object_pick_up_the_bbq_sauce_and_place_it_in_the_basket_state0_seed1_clean,unknown,"0,1",8261360026a169570bd83db6ecf7b33485c1764ebacf382b3741b71e1fb243c7
f1df2bf5e6cf8373,/data/liuyu/outputs,/data/liuyu/outputs/libero_l1b_clean_only_20260521_gpu014526/runs/l1b_goal_put_the_bowl_on_the_plate_state0_seed1_clean,/data/liuyu/outputs/libero_l1b_clean_only_20260521_gpu014526/runs/l1b_goal_put_the_bowl_on_the_plate_state0_seed1_clean/step_records.jsonl,fe10423c5338f444fdc805869c58774873eb794e646bad8e254749b3c45decc7,599677,PASS,/data/liuyu/outputs/libero_l1b_clean_only_20260521_gpu014526/runs/l1b_goal_put_the_bowl_on_the_plate_state0_seed1_clean/run_manifest.json,5569f86e2cc4f4c653fc6f3cb752e6fb7a65cd24940ed96702832a962115e7e9,goal_put_the_bowl_on_the_plate,0,libero_goal,1,CLEAN,MISSING_FIELDS,"eef_x,eef_y,eef_z,eef_vx,eef_vy,eef_vz,action_dx,action_dy,action_dz",EXCLUDED_AUDIT_ONLY,SCHEMA_MISSING_FIELDS,l1b_goal_put_the_bowl_on_the_plate_state0_seed1_clean,unknown,"0,1",cc9e7c5b1e7bc64cc115b669d98cdb8fa9d1c19f5535e063e7b83da3b03fa667
4e9c6ed62c3c1ac0,/data/liuyu/outputs,/data/liuyu/outputs/libero_l1b_clean_only_20260521_gpu014526/runs/l1b_libero10_kitchen_scene6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_state0_seed1_clean,/data/liuyu/outputs/libero_l1b_clean_only_20260521_gpu014526/runs/l1b_libero10_kitchen_scene6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_state0_seed1_clean/step_records.jsonl,b75c7ee76b4388fc2b0f49a19aafca50a19c14e45037c4be799a9b7c92f19e10,5190626,PASS,/data/liuyu/outputs/libero_l1b_clean_only_20260521_gpu014526/runs/l1b_libero10_kitchen_scene6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_state0_seed1_clean/run_manifest.json,9bcd3f56b94108b8115743d5a7494a0689f8943e574269f4f4aa1a0c2673e013,libero10_kitchen_scene6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,libero_10,,CLEAN,MISSING_FIELDS,"eef_x,eef_y,eef_z,eef_vx,eef_vy,eef_vz,action_dx,action_dy,action_dz",EXCLUDED_AUDIT_ONLY,CLEAN_FAIL_OR_UNKNOWN_SUCCESS,l1b_libero10_kitchen_scene6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_state0_seed1_clean,unknown,"2,6",ab9cbea5153eee4b69cdc5d3c9ec7076e038cba13d084029d16e5ba4d61d3bd6
4370915375c2e789,/data/liuyu/outputs,/data/liuyu/outputs/libero_l1b_clean_only_20260521_gpu014526/runs/l1b_goal_put_the_bowl_on_the_stove_state0_seed1_clean,/data/liuyu/outputs/libero_l1b_clean_only_20260521_gpu014526/runs/l1b_goal_put_the_bowl_on_the_stove_state0_seed1_clean/step_records.jsonl,0b030e23403b3949b0e4c9b7907bfb146c8fb72ebfb327e82a73ff077ae63d0c,606098,PASS,/data/liuyu/outputs/libero_l1b_clean_only_20260521_gpu014526/runs/l1b_goal_put_the_bowl_on_the_stove_state0_seed1_clean/run_manifest.json,6b494597c5b89c1e2e8a90f72f89dd8faf5f40fd3b7889ab0d256690fcf62cb7,goal_put_the_bowl_on_the_stove,0,libero_goal,1,CLEAN,MISSING_FIELDS,"eef_x,eef_y,eef_z,eef_vx,eef_vy,eef_vz,action_dx,action_dy,action_dz",EXCLUDED_AUDIT_ONLY,SCHEMA_MISSING_FIELDS,l1b_goal_put_the_bowl_on_the_stove_state0_seed1_clean,unknown,"4,5",ef87614cbfb1b5990e7c01f629d6db021c18cda8844e3193001d52cec55b6a58
